Report generated on: 12-29-2022 11:25:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
,total energy production (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-1-PNG-QBTU.A,        Papua New Guinea,0.003241057,0.003209072,0.003146655,0.004008127,0.00423864,0.004345952,0.004721592,0.004511427,0.00454256,0.0046944,0.00473291,0.00474838,0.00470561,0.004690595,0.00474536,0.008888944,0.00965756,0.007179739,0.008759223,0.00930566,0.009527734,0.009651022,0.009491409,0.009952875,0.00946512,0.011913809,0.011560595,0.012518086,0.012401259,0.01229272,0.012394998,0.013451802,0.013327158,0.013543373,0.013746629,0.013421913,0.013255139,0.011347956,0.011137724,0.01106001,0.010896066,0.010898723
INTL.4418-1-PRY-QBTU.A,        Paraguay,0.007448198,0.008011613,0.007446602,0.008711483,0.009948943,0.042727154,0.124911166,0.193391329,0.206089305,0.253537225,0.283626256,0.307264745,0.281640129,0.32166854,0.372391366,0.430421173,0.464222937,0.514283109,0.513671364,0.526326443,0.540266519,0.463605722,0.4855833,0.518962635,0.515072998,0.507269643,0.52918747,0.527010687,0.543029373,0.533543689,0.525671144,0.558259084,0.57167808,0.576457982,0.52705162,0.521919908,0.590491064,0.553065564,0.543828207,0.448623673,0.408006262,0.351106093
INTL.4418-1-PER-QBTU.A,        Peru,0.073910643,0.084585697,0.089758084,0.087210951,0.09131868,0.100228518,0.107050608,0.114379782,0.108267788,0.109035264,0.109262608,0.120076616,0.101548098,0.121501874,0.131498052,0.132416392,0.13781152,0.135066925,0.140637024,0.148573554,0.164899675,0.18187165,0.183663851,0.187859756,0.175390677,0.18258224,0.197210054,0.196403362,0.191997494,0.192905434,0.197910828,0.21490873,0.20937618,0.222560833,0.22289641,0.2345122,0.242394088,0.287206894,0.308430477,0.310320577,0.295539499,0.308181304
INTL.4418-1-PHL-QBTU.A,        Philippines,0.056614618,0.066083883,0.074652047,0.071799124,0.098658,0.106653423,0.107917626,0.09939726,0.111643736,0.11965504,0.119269332,0.113251472,0.102478878,0.109388799,0.125927412,0.12688916,0.13952796,0.134903517,0.142217559,0.187708456,0.197358747,0.180569175,0.175026465,0.1783215,0.188190624,0.182221776,0.201980228,0.186850915,0.20454287,0.201675771,0.177970996,0.1969488,0.202548424,0.196471916,0.19660143,0.205886688,0.215938928,0.226424813,0.22652636,0.211249604,0.195883544,0.201192788
INTL.4418-1-POL-QBTU.A,        Poland,0.028203429,0.025996618,0.019904425,0.022176198,0.01946016,0.024466874,0.021236718,0.020337888,0.021205496,0.01893408,0.017277722,0.019296164,0.019815272,0.018947942,0.021385068,0.023026696,0.02394744,0.026002298,0.029438739,0.027027318,0.023574511,0.02851908,0.027914712,0.02390962,0.032161772,0.043435111,0.048608908,0.058384449,0.078398156,0.104231054,0.127663281,0.147182094,0.14027154,0.171574711,0.189493052,0.224635574,0.24782775,0.259335341,0.233359625,0.262493904,0.24806905,0.271070498
INTL.4418-1-PRT-QBTU.A,        Portugal,0.084942703,0.054658751,0.074798403,0.087126791,0.10402416,0.115261751,0.09338724,0.099897372,0.130670868,0.066232768,0.10152352,0.101928412,0.056787922,0.09659533,0.119005376,0.095973784,0.16175896,0.144013002,0.142992531,0.08850603,0.132735412,0.163840048,0.100875468,0.180468,0.125029728,0.085171482,0.161391945,0.169110297,0.152765743,0.190259483,0.289290521,0.249912964,0.196285776,0.29303199,0.312293053,0.241045862,0.311827094,0.222113809,0.28244011,0.257963024,0.265538393,0.273242031
INTL.4418-1-PRI-QBTU.A,        Puerto Rico,0.002119153,0.001296172,0.001087216,0.001157202,0.0014094,0.001911801,0.002329458,0.002677683,0.002808128,0.002837504,0.001422005,0.001242479,0.001397359,0.001240472,0.000695742,0.00089636,0.001396159,0.001041001,0.001052585,0.001622968,0.001550552,0.001374289,0.001159722,0.001042875,0.001412256,0.001382705,0.001408498,0.001620976,0.001537224,0.001706048,0.001568765,0.001474889,0.001170468,0.002795513,0.00329046,0.00361634,0.003580779,0.003399597,0.002163374,0.004158635,0.004044353,0.004313029
INTL.4418-1-QAT-QBTU.A,        Qatar,1.00E-39,1.00E-39,0,0,-1.00E-39,0,0,0,0,-1.00E-39,0,-1.00E-39,1.00E-39,-1.00E-39,0,-1.00E-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009716,0.000104676,0.000760904,0.001031892,0.00116959,0.001212752,0.001265535,0.001305186,0.001125271,0.001248959,0.001258328
INTL.4418-1-REU-QBTU.A,        Reunion,0.003137177,0.003867611,0.00441159,0.004502568,0.00421776,0.005045901,0.005191662,0.005459556,0.004315432,0.005132544,0.005658688,0.004758816,0.00506758,0.005082337,0.005085788,0.005125064,0.00517,0.005504807,0.005618547,0.005654978,0.008313815,0.008349064,0.00824013,0.0081405,0.008723936,0.008449155,0.008510502,0.008935136,0.008957286,0.00830576,0.008868204,0.00806428,0,0,0,0,0,0,0,0,0,0
INTL.4418-1-ROU-QBTU.A,        Romania,0.129912369,0.131760098,0.122635928,0.104505861,0.11701152,0.123002978,0.111657294,0.115505034,0.139177844,0.130389568,0.113090544,0.147220652,0.12038088,0.131017081,0.133241456,0.170447048,0.16127298,0.177144485,0.190694097,0.185162182,0.14924063,0.152659742,0.161608278,0.13290075,0.163741568,0.200029995,0.180248068,0.157462751,0.171600145,0.153613455,0.197591128,0.162488997,0.14609238,0.196653459,0.2603514,0.248191525,0.254153432,0.22861233,0.243736129,0.228926542,0.214352182,0.229811784
INTL.4418-1-RUS-QBTU.A,        Russia,--,--,--,--,--,--,--,--,--,--,--,--,1.778886052,1.788085741,1.803938288,1.807342992,1.58593886,1.599141327,1.615826817,1.646304192,1.700251675,1.827504713,1.68037614,1.598767875,1.783258656,1.757144268,1.751308559,1.774543708,1.653274558,1.741885116,1.656237096,1.643441968,1.612143624,1.760562566,1.70306031,1.600556888,1.736834624,1.739636691,1.776489102,1.777610579,1.923167931,1.973055561
INTL.4418-1-RWA-QBTU.A,        Rwanda,0.001153068,0.001076659,0.001390383,0.001588523,0.00168084,0.001692414,0.001556454,0.001708716,0.001724108,0.001783872,0.00171633,0.001701068,0.00175814,0.001577277,0.001609296,0.001629296,0.0014476,0.00163408,0.00163152,0.001298702,0.001132311,0.000919637,0.000996954,0.001184625,0.000841344,0.000659934,0.000386841,0.000426989,0.000681897,0.000977952,0.001094623,0.001284455,0.001313208,0.00143115,0.00201612,0.002842295,0.002834224,0.003353532,0.003336088,0.004104056,0.005133188,0.004456684
INTL.4418-1-SHN-QBTU.A,        Saint Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4418-1-KNA-QBTU.A,        Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00004858,0.000076128,0.000076328,0.00007608,0.000074552,0.000073856,0.000046065,0.000054624,0.00005343,0.000052638,0.000052638
INTL.4418-1-LCA-QBTU.A,        Saint Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52E-07,9.54E-07,0.000001902,1.10057E-05,1.19831E-05,1.19585E-05,2.87868E-05,2.81576E-05,2.77402E-05,2.77402E-05
INTL.4418-1-SPM-QBTU.A,        Saint Pierre and Miquelon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000019512,0.000019432,0.000019032,0.000019082,0,0,0,0,0,0,0,0
INTL.4418-1-VCT-QBTU.A,        Saint Vincent/Grenadines,0.000176596,0.000177701,0.000188172,0.00018936,0.00022968,0.000271622,0.000292488,0.000322989,0.00036134,0.000375552,0.000249648,0.000135668,0.00020684,0.000237107,0.000216636,0.000216552,0.00021714,0.000214473,0.000224334,0.000224972,0.000255025,0.000196327,0.000223806,0.000212625,0.000270432,0.000259974,0.00022775,0.000222258,0.000230938,0.00022448,0.000253656,0.0002429,0.0002379,0.000219443,0.000116973,0.00016681,0.000155098,0.00019163,0.0002276,0.000240435,0.000377239,0.000377239
INTL.4418-1-WSM-QBTU.A,        Samoa,7.2716E-05,7.3171E-05,0.000125448,0.00012624,0.00016704,0.000177599,0.00020892,0.000187542,0.000185832,0.00020864,0.00020804,0.00020872,0.00025855,0.000257725,0.0002579,0.000268112,0.0003102,0.000337029,0.000387486,0.000439718,0.000357035,0.000495984,0.000630726,0.00054675,0.0005008,0.00049995,0.000505869,0.000515945,0.000524233,0.000528992,0.000519019,0.000536323,0.000352092,0.000305312,0.000306222,0.000365584,0.000430987,0.000513809,0.00059125,0.000571078,0.000562612,0.000562612
INTL.4418-1-STP-QBTU.A,        Sao Tome and Principe,7.2716E-05,7.3171E-05,8.3632E-05,6.31201E-05,0.00008352,0.000083576,0.000073122,0.000083352,0.000082592,0.000083456,0.000083216,0.000083488,0.000082736,0.000082472,0.000082528,0.000082496,0.00008272,0.000081704,0.000071379,0.000092034,0.00010201,0.000041332,0.000061038,0.000070875,0.000060096,0.000039996,0.000079352,0.00009884,0.000078832,0.00006832,0.00004878,0.000058296,0.000057096,0.000057246,0.00005706,0.000074552,0.000064624,0.000064491,0.000063728,0.00008905,0.00008773,0.00008773
INTL.4418-1-SAU-QBTU.A,        Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247416,0.000400722,0.00043746,0.000428674,0.000424672,0.000643067,0.001991955,0.00290303,0.006886805,0.008390322
INTL.4418-1-SEN-QBTU.A,        Senegal,0,0,0,0,0,0,0,0,0,0,0.000457688,0.000459184,0.000455048,0.000463905,0.00046422,0.000474352,0.00048598,0.000490224,0.000499653,0.0005113,0.000540653,0.000640646,0.002665326,0.00394875,0.00335536,0.003189681,0.002836834,0.002164596,0.00266058,0.0028304,0.003131676,0.003079972,0.0033306,0.003463383,0.00353772,0.003708962,0.003960528,0.004895788,0.00612153,0.00660751,0.008983552,0.009969394
INTL.4418-1-SRB-QBTU.A,        Serbia,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.107670745,0.098217308,0.093297672,0.10185536,0.114847632,0.08336328,0.087585264,0.096631248,0.10389675,0.093357751,0.099336311,0.084774304,0.098351133,0.093617669,0.089540632,0.1106062
INTL.4418-1-SYC-QBTU.A,        Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000066787,0.00007608,0.000083871,0.000083088,0.00009213,0.000109248,0.000418535,0.000570245,0.000684119
INTL.4418-1-SLE-QBTU.A,        Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153015,0.000154995,0.000162768,0.000162,0.000160256,0.000179982,0.000039676,0.000177912,0.000177372,0.00017568,0.001199988,0.0014574,0.001103856,0.001001805,0.00116973,0.001202151,0.001209392,0.00128982,0.001638192,0.001691434,0.001666361,0.001666361
INTL.4418-1-SGP-QBTU.A,        Singapore,0,0,0,0,0,0,0,0,0,0,0.00176834,0.00511364,0.00506758,0.00505141,0.00505484,0.00505288,0.0050666,0.00500437,0.00499653,0.00501074,0.00499849,0.009775018,0.009623658,0.01002375,0.009595328,0.009218203,0.010049537,0.010996241,0.01229824,0.012861891,0.014848632,0.015098664,0.030605646,0.042835533,0.042555962,0.041773136,0.044798013,0.055300024,0.049015164,0.057277535,0.020344587,0.021941273
INTL.4418-1-SVK-QBTU.A,        Slovakia,--,--,--,--,--,--,--,--,--,--,--,--,--,0.035401106,0.044472276,0.049817272,0.0432729,0.041117538,0.043194492,0.04560796,0.046934801,0.052202056,0.054776891,0.036125266,0.041536335,0.04788501,0.049245175,0.050990331,0.050883832,0.054205311,0.064842163,0.050883468,0.05489787,0.0622455,0.061492819,0.062112443,0.068438625,0.067906342,0.059981465,0.058682436,0.059068609,0.058800006
INTL.4418-1-SVN-QBTU.A,        Slovenia,--,--,--,--,--,--,--,--,--,--,--,--,0.034945618,0.030658966,0.034537968,0.032864344,0.03738944,0.031108798,0.0346698,0.03798959,0.039182041,0.039399729,0.034252491,0.0308205,0.041656544,0.035456454,0.036500809,0.033316888,0.042400257,0.047724277,0.046509027,0.037250815,0.040725598,0.048244788,0.062167165,0.040120746,0.046180763,0.040513191,0.047107948,0.044505674,0.049036054,0.047537651
INTL.4418-1-SLB-QBTU.A,        Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009919,0.000019768,0.000019708,0.00002928,0.000019512,0.000038864,0.000038064,3.88891E-05,5.20768E-05,5.14316E-05,5.65183E-05,6.65363E-05,6.27721E-05,6.14E-05,6.04898E-05,6.04898E-05
INTL.4418-1-SOM-QBTU.A,        Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000038064,0.000038164,0.000038991,4.84588E-05,0.000110784,0.000158464,0.000156589,0.000153166,0.000264945,0.000311266
INTL.4418-1-ZAF-QBTU.A,        South Africa,0.010304899,0.017310172,0.010621269,0.006259411,0.0058464,0.006518928,0.016953858,0.016847523,0.032644488,0.028781888,0.01050602,0.02066328,0.007777184,0.001505114,0.011079384,0.005455048,0.01425886,0.022856694,0.018619722,0.009438598,0.01683165,0.024468544,0.026826201,0.010762875,0.012379776,0.016168383,0.03144323,0.011495092,0.01487954,0.025103726,0.02423888,0.023788892,0.01547934,0.015193604,0.032443764,0.05619181,0.071309938,0.092314704,0.110924888,0.111770795,0.111961026,0.147669987
INTL.4418-1-KOR-QBTU.A,        South Korea,0.015987137,0.023592427,0.016308247,0.023901481,0.02065032,0.032939391,0.032152788,0.040894575,0.020307308,0.030607488,0.048244476,0.036025072,0.031729256,0.043174092,0.023990271,0.030775133,0.029011558,0.029289556,0.043857297,0.04320485,0.041671085,0.043791254,0.035176663,0.052049866,0.047391531,0.041215373,0.042099616,0.04914603,0.049239713,0.056585184,0.07756309,0.093854727,0.089920344,0.10378599,0.102283947,0.120648055,0.170018526,0.199275084,0.242270318,0.251248699,0.303348118,0.415574144
INTL.4418-1-SSD-QBTU.A,        South Sudan,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.000019032,0.000019082,0.00001902,0.000018638,0.000018464,0.000027639,0.00009104,0.00008905,0.00008773,0.00008773
INTL.4418-1-ESP-QBTU.A,        Spain,0.306487649,0.230415537,0.276539784,0.286439056,0.33001884,0.328819325,0.278030736,0.287053869,0.365459276,0.205291328,0.268912504,0.289118944,0.202217126,0.257353876,0.2981324,0.25254088,0.42700064,0.380669149,0.379308006,0.284865682,0.371588149,0.513227428,0.360898279,0.577695042,0.517801145,0.438117059,0.532216379,0.596820099,0.634250823,0.766591062,0.986079595,0.877390149,0.841831403,1.086954043,1.09104899,0.941587859,1.010229227,0.869500114,1.006168407,0.969438271,0.985497407,1.078590922
INTL.4418-1-LKA-QBTU.A,        Sri Lanka,0.015208037,0.016264872,0.016632321,0.012666102,0.02160036,0.02475939,0.027337182,0.022442526,0.02653268,0.028927936,0.032391828,0.03219506,0.029691882,0.038741222,0.041759168,0.045444984,0.03328446,0.034856969,0.039523572,0.042243606,0.032398376,0.03192897,0.02726364,0.033179625,0.029507136,0.034336566,0.038366692,0.038814468,0.04054921,0.03814208,0.055423836,0.045801224,0.032773104,0.06802733,0.04611399,0.059091779,0.04288264,0.041661186,0.063536725,0.050178277,0.051395313,0.052708368
INTL.4418-1-SDN-QBTU.A,        Sudan,0.005142062,0.007724769,0.00798686,0.008037294,0.00783,0.009548558,0.009547644,0.009543804,0.009477432,0.009660032,0.009861096,0.010728208,0.011148676,0.01113372,0.01145076,0.009920144,0.01099142,0.010652159,0.010533501,0.012250748,0.012965471,0.014104545,0.014181162,0.012970125,0.012379776,0.013918608,0.014838824,0.01566614,0.015736838,0.03267648,0.061228656,0.063416332,0.064509835,0.081082393,0.086015817,0.079463452,0.075862877,0.086639052,0.088330923,0.088330476,0.091267274,0.088949349
INTL.4418-1-SUR-QBTU.A,        Suriname,0.009172607,0.008623727,0.010987159,0.007511293,0.00883224,0.010050014,0.007897176,0.003365337,0.00500714,0.011339584,0.012180742,0.014537348,0.014861454,0.01494805,0.015092308,0.013189048,0.01324554,0.013164557,0.013194918,0.013406286,0.00724271,0.007491425,0.007538193,0.007614,0.007652224,0.008209179,0.008550178,0.008520008,0.008504002,0.00842288,0.011689639,0.010017099,0.007846703,0.0079155,0.005310479,0.00449857,0.007299013,0.008597489,0.009180938,0.008645758,0.008721081,0.008969185
INTL.4418-1-SWE-QBTU.A,        Sweden,0.611572918,0.626260293,0.578712788,0.675458809,0.71937864,0.750606503,0.648404112,0.759315882,0.733241452,0.762704384,0.767553178,0.673508132,0.782806664,0.78544271,0.627873024,0.72127284,0.553806264,0.729249052,0.79138917,0.75892259,0.842582198,0.855921742,0.721126302,0.594011788,0.686783207,0.81574229,0.710823325,0.769553645,0.810667635,0.794675788,0.824702753,0.840786611,0.954129401,0.80922754,0.83266231,0.971655608,0.843126454,0.896149593,0.858035408,0.906394178,0.976175217,0.989263317
INTL.4418-1-CHE-QBTU.A,        Switzerland,0.339490336,0.371395183,0.380253964,0.373134526,0.31602924,0.334627857,0.344467296,0.362872932,0.371013588,0.312720064,0.315201404,0.340077932,0.344378258,0.374598133,0.409875312,0.370324544,0.30646726,0.358431056,0.353305656,0.39620637,0.363298414,0.414735621,0.348170925,0.34293375,0.330124852,0.308269055,0.304306731,0.343562229,0.351863974,0.344527348,0.349668958,0.317664853,0.370531563,0.373087425,0.371745748,0.367626612,0.336489514,0.335638891,0.339292485,0.362144845,0.38425526,0.366670171
INTL.4418-1-SYR-QBTU.A,        Syria,0.0263232,0.027491397,0.03061978,0.02918253,0.03436848,0.034569123,0.029572626,0.029496189,0.028783312,0.028625408,0.028095802,0.027728452,0.027033988,0.02649413,0.026058216,0.02562532,0.0261085,0.026288262,0.027256581,0.027538618,0.032969632,0.035225197,0.025015407,0.027975375,0.041726656,0.043145685,0.039070941,0.034356784,0.028310542,0.0183488,0.025355844,0.031897628,0.030812808,0.028651623,0.0223485,0.004118998,0.008798096,0.007176927,0.007114412,0.007043855,0.006939443,0.006904351
INTL.4418-1-TWN-QBTU.A,        Taiwan,0.03017715,0.049860822,0.04998294,0.052471222,0.045782553,0.062693802,0.064033158,0.057397762,0.048252989,0.052740648,0.068580463,0.042807261,0.070668921,0.044913926,0.05534507,0.055096292,0.056186693,0.061563468,0.073107355,0.064445649,0.064819267,0.07659487,0.056794127,0.062873747,0.065955395,0.075401996,0.076811306,0.082282528,0.0813849,0.076221026,0.084289485,0.087318314,0.104620015,0.106985442,0.0960981,0.098508738,0.11755293,0.113928629,0.115195552,0.13584211,0.132978495,0.152898712
INTL.4418-1-TJK-QBTU.A,        Tajikistan,--,--,--,--,--,--,--,--,--,--,--,--,0.163082998,0.174706623,0.170461584,0.1490084,0.15176018,0.138651688,0.142839576,0.156181698,0.140508574,0.145323312,0.152717076,0.163751625,0.162018816,0.167953203,0.164000746,0.167464612,0.163990268,0.15363216,0.158398416,0.155825208,0.159212196,0.1612429,0.1506384,0.15683877,0.152014112,0.156270906,0.165784386,0.17070885,0.158912367,0.157914
INTL.4418-1-TZA-QBTU.A,        Tanzania,0.010252959,0.01065161,0.010746717,0.011193299,0.01142136,0.011637958,0.011166774,0.012106878,0.012729492,0.014928192,0.015956668,0.017835124,0.016898828,0.017329429,0.015247048,0.015715488,0.01789854,0.014655655,0.020975229,0.021914318,0.021636321,0.026617808,0.027395889,0.0255555,0.023367328,0.01759824,0.014104818,0.024700116,0.025847042,0.02622512,0.026936316,0.020413316,0.017861532,0.017545899,0.02581965,0.020939793,0.023200016,0.02312463,0.021882921,0.023851152,0.029312348,0.028126238
INTL.4418-1-THA-QBTU.A,        Thailand,0.013088884,0.030763187,0.039693856,0.038103506,0.04216716,0.038173338,0.057411216,0.042019827,0.03861176,0.05753248,0.051250654,0.047400312,0.043415716,0.037772176,0.04611252,0.07151372,0.0840642,0.076321749,0.055536941,0.044670236,0.065314392,0.068907109,0.081945957,0.084655682,0.072031203,0.073632321,0.096405571,0.103835036,0.116021188,0.12801727,0.11775037,0.15184051,0.169414617,0.188108353,0.201594559,0.197984207,0.30350588,0.31783179,0.360175416,0.394267676,0.257995691,0.290084509
INTL.4418-1-BHS-QBTU.A,        The Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004878,5.8296E-06,8.5644E-06,0.000019082,0.00001902,0.000018638,0.000018464,1.90433E-05,1.8818E-05,3.11052E-05,3.06441E-05,3.06441E-05
INTL.4418-1-TLS-QBTU.A,        Timor-Leste,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0.000009516,0.000009541,0.00000951,0.000009319,0.000018464,0.000018426,0.000018208,0.00001781,0.000017546,0.000017546
INTL.4418-1-TGO-QBTU.A,        Togo,0.000394744,0.000397214,0.000595878,0.00019988,0.00039672,0.000793972,0.000793896,0.000791844,0.000784624,0.00099104,0.00098819,0.002014148,0.001323776,0.00237107,0.001526768,0.00262956,0.0019646,0.000949809,0.001753884,0.002075878,0.001009899,0.000506317,0.000864705,0.001225125,0.00080128,0.000729927,0.00089271,0.000899444,0.00088686,0.00106384,0.000900479,0.00102601,0.000844069,0.000358074,0.001139298,0.000544602,0.001892191,0.001943943,0.00186723,0.00221218,0.001393679,0.001476496
INTL.4418-1-TON-QBTU.A,        Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009516,0.000028623,0.00003804,0.000046595,0.00004616,0.000055278,0.000063728,0.00007124,0.00008773,0.00008773
INTL.4418-1-TTO-QBTU.A,        Trinidad and Tobago,0.0002597,0.000188154,0.000177718,0.0001578,0.00012528,0.000167152,0.00026115,0.000302151,0.000268424,0.0002608,0.000322462,0.0002609,0.00031026,0.000288652,0.000330112,0.000340296,0.00017578,0.000183834,0.000183546,0.000184068,0.00020402,0.000299657,0.000264498,0.0001215,0.000230368,0.001020273,0.002628542,0.004379032,0.005834091,0.00022448,0.000039024,0.000038864,0.000038064,0.000038164,0.00004755,0.000055914,0.000055392,0.000055278,0.000054624,0.00005343,0.000052638,0.000052638
INTL.4418-1-TUN-QBTU.A,        Tunisia,0.000238924,0.000303137,0.000407706,0.000315601,0.00068904,0.001128276,0.000532746,0.001166928,0.000485228,0.000354688,0.000457688,0.001085344,0.000661888,0.000649467,0.00041264,0.000422792,0.0007238,0.000735336,0.000764775,0.000961244,0.000877286,0.000795641,0.000946089,0.001994625,0.001963136,0.001859814,0.001279551,0.000909328,0.000679926,0.001708,0.00185364,0.00160314,0.00299754,0.004140794,0.00566796,0.005414339,0.005797696,0.005518587,0.005858424,0.007221065,0.007404587,0.008727762
